lshMEthod,sizeBucket,ands,ors,imbalance,neigh,subBuckets,distance,isMethod,rate,executors,timeLSH,timeIS,buckets,buckMax,buckMin,buckAvg,reduction
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,0.75,6,0.8605654749166667,0.5523954715666667,188035.0,93.0,1.0,1.1354747786316377,0.9485642291425654
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,1.0,6,0.8810635744,3.9380549454166665,246661.0,126.0,1.0,1.1546494987047,0.9373575789920894
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,1.0,6,1.0431723575333334,4.420321517416666,243548.0,148.0,1.0,1.169408083827418,0.9331757997521128
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,1.0,6,1.2940058580666667,3.8170215035166666,248815.0,144.0,1.0,1.1446536583405342,0.9436249811275707
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,1.0,6,0.9702780285666667,4.0349845469,244289.0,148.0,1.0,1.165860927016771,0.9342431892474553
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,1.0,6,0.95992174595,4.008809658483333,249077.0,122.0,1.0,1.1434496159822063,0.9453700225064693
projection,0.1,8,1,true,4,1000,6,drop3,0.1,6,0.052276266833333335,0.5048633355833333,27195.0,14.0,1.0,1.0418459275602132,0.9945293474040872
projection,0.1,8,1,true,4,1000,6,drop3,0.1,6,0.051097445666666665,0.5383875162166667,27219.0,15.0,1.0,1.0466218450347184,0.9904872226902556
projection,0.1,8,1,true,4,1000,6,drop3,0.1,6,0.0475510315,0.5330522149333333,27314.0,15.0,1.0,1.0471186937101853,0.991433865948743
projection,0.1,8,1,true,4,1000,6,drop3,0.1,6,0.04719488695,0.52237835965,27606.0,16.0,1.0,1.0395566181264941,0.9931702557669524
projection,0.1,8,1,true,4,1000,6,drop3,0.1,6,0.05749144331666667,0.47852656076666666,27387.0,16.0,1.0,1.0461167707306387,0.9909249563699826
projection,0.1,8,1,true,4,1000,6,drop3,0.25,6,0.047927127316666665,0.5129913191166666,66182.0,32.0,1.0,1.0732676558580883,0.9796990046599372
projection,0.1,8,1,true,4,1000,6,drop3,0.25,6,0.04595354015,0.5170023012,65371.0,40.0,1.0,1.0906671153875571,0.9731128502903307
projection,0.1,8,1,true,4,1000,6,drop3,0.25,6,0.05537064208333333,0.52650581015,65408.0,37.0,1.0,1.0812285958904109,0.9764426407997624
projection,0.1,8,1,true,4,1000,6,drop3,0.25,6,0.0530970192,0.5079065293166667,66426.0,40.0,1.0,1.0755276548339505,0.97791246168274
projection,0.1,8,1,true,4,1000,6,drop3,0.25,6,0.04387144365,0.5024534964,66162.0,37.0,1.0,1.0787612224539767,0.9781149734493436
projection,0.1,8,1,true,4,1000,6,drop3,0.5,6,0.06073739173333333,0.5107579182833333,129326.0,70.0,1.0,1.0995236843326168,0.966637833428272
projection,0.1,8,1,true,4,1000,6,drop3,0.5,6,0.05564878811666667,0.58031766405,126286.0,78.0,1.0,1.1300064931979792,0.9539746608364167
projection,0.1,8,1,true,4,1000,6,drop3,0.5,6,0.055799860283333336,0.59316233225,127784.0,75.0,1.0,1.1138718462405308,0.9598412196578494
projection,0.1,8,1,true,4,1000,6,drop3,0.5,6,0.06069603043333333,0.5852494037666667,127507.0,62.0,1.0,1.113711404079776,0.9605580045913553
projection,0.1,8,1,true,4,1000,6,drop3,0.5,6,0.05789683403333333,0.5864306677833333,129183.0,58.0,1.0,1.1005318037203038,0.9671660687908842
projection,0.1,8,1,true,4,1000,6,drop3,0.75,6,0.06452096963333333,0.6101063695833333,191208.0,116.0,1.0,1.1172178988326849,0.9562121701518109
projection,0.1,8,1,true,4,1000,6,drop3,0.75,6,0.06346560776666667,0.62123966955,187188.0,113.0,1.0,1.1406874372288822,0.9469752673014148
projection,0.1,8,1,true,4,1000,6,drop3,0.75,6,0.06799366908333333,0.6236985473333333,187241.0,115.0,1.0,1.1385967816877713,0.9462972344178018
projection,0.1,8,1,true,4,1000,6,drop3,0.75,6,0.06358526061666667,0.6323642204666666,187980.0,88.0,1.0,1.136237897648686,0.9491361955147712
projection,0.1,8,1,true,4,1000,6,drop3,0.75,6,0.06764978675,0.6346678602,188078.0,98.0,1.0,1.1367145545996873,0.94692012292379
projection,0.1,8,1,true,4,1000,6,drop3,1.0,6,0.07569969118333333,4.672870762266666,246049.0,151.0,1.0,1.1575214693008302,0.9376841159100724
projection,0.1,8,1,true,4,1000,6,drop3,1.0,6,0.08343062215,4.2415691253666665,241059.0,150.0,1.0,1.181482541618442,0.9255004266046831
projection,0.1,8,1,true,4,1000,6,drop3,1.0,6,0.0772141677,4.40133724135,245617.0,151.0,1.0,1.1595573596290158,0.9374910026790072
projection,0.1,8,1,true,4,1000,6,drop3,1.0,6,0.08413943581666666,4.403764942616666,248238.0,150.0,1.0,1.1473142709818802,0.9416762930686394
projection,0.1,8,1,true,4,1000,6,drop3,1.0,6,0.17439612853333333,4.542545648733333,250139.0,132.0,1.0,1.1385949412126857,0.9451242420305681
hyperplanes,0.1,10,1,true,4,1000,6,drop3,0.1,6,0.060431860516666665,3.855244943433333,872.0,5631.0,1.0,32.8704128440367,0.055332658828454805
hyperplanes,0.1,10,1,true,4,1000,6,drop3,0.1,6,0.07373404651666667,4.0432536846166665,884.0,5232.0,1.0,31.915158371040725,0.057278559529295
hyperplanes,0.1,10,1,true,4,1000,6,drop3,0.1,6,0.0459617495,3.79091535605,889.0,6019.0,1.0,31.85939257592801,0.05920982946721746
hyperplanes,0.1,10,1,true,4,1000,6,drop3,0.1,6,0.052499771716666664,3.465902628183333,923.0,5213.0,1.0,31.027085590465873,0.05981562958307144
hyperplanes,0.1,10,1,true,4,1000,6,drop3,0.1,6,0.05722181131666667,3.834569450816667,935.0,5210.0,1.0,30.471657754010696,0.0591063844722895
hyperplanes,0.1,10,1,true,4,1000,6,drop3,0.25,6,0.13755779338333332,9.148745237666667,963.0,15359.0,1.0,74.21910695742471,0.025030431071873294
hyperplanes,0.1,10,1,true,4,1000,6,drop3,0.25,6,0.07105015011666667,6.644582206833333,979.0,11815.0,1.0,72.48621041879468,0.022927117975311426
hyperplanes,0.1,10,1,true,4,1000,6,drop3,0.25,6,0.0650088305,6.789210872766667,974.0,15063.0,1.0,73.01334702258727,0.022808127680517473
hyperplanes,0.1,10,1,true,4,1000,6,drop3,0.25,6,0.05080542876666667,8.183542167516666,977.0,13649.0,1.0,72.91504605936541,0.024467278699570456
hyperplanes,0.1,10,1,true,4,1000,6,drop3,0.25,6,0.06599066595,6.4255670853,956.0,12634.0,1.0,74.61506276150628,0.022276117310603936
hyperplanes,0.1,10,1,true,4,1000,6,drop3,0.5,6,0.06821030906666667,15.035651737316666,992.0,29811.0,1.0,143.62600806451613,0.013791699712936123
hyperplanes,0.1,10,1,true,4,1000,6,drop3,0.5,6,0.07442309558333333,12.4815023693,986.0,26758.0,1.0,144.56186612576064,0.012705383827470568
hyperplanes,0.1,10,1,true,4,1000,6,drop3,0.5,6,0.05870542793333333,14.197542283133334,997.0,27980.0,1.0,142.9297893681043,0.012961312552192615
hyperplanes,0.1,10,1,true,4,1000,6,drop3,0.5,6,0.056891614,11.961371728766666,989.0,28062.0,1.0,143.72093023255815,0.013585197692415929
hyperplanes,0.1,10,1,true,4,1000,6,drop3,0.5,6,0.05695693645,12.9122276221,979.0,29338.0,1.0,145.02451481103168,0.013185048493087007
hyperplanes,0.1,10,1,true,4,1000,6,drop3,0.75,6,0.07519582821666666,16.154352262783334,1001.0,32609.0,1.0,213.23776223776224,0.009557228591105218
hyperplanes,0.1,10,1,true,4,1000,6,drop3,0.75,6,0.0768019384,17.456711731233334,987.0,42299.0,1.0,216.53292806484296,0.009830711498329574
hyperplanes,0.1,10,1,true,4,1000,6,drop3,0.75,6,0.07305229335,17.831692238883335,1014.0,41294.0,1.0,210.72879684418146,0.010080541372806874
hyperplanes,0.1,10,1,true,4,1000,6,drop3,0.75,6,0.07336308148333333,18.6183954578,999.0,49165.0,1.0,213.81181181181182,0.010192042996657272
hyperplanes,0.1,10,1,true,4,1000,6,drop3,0.75,6,0.06496011873333334,20.06483918971667,1014.0,42411.0,1.0,210.6518737672584,0.009859504403069274
hyperplanes,0.1,10,1,true,4,1000,6,drop3,1.0,6,0.06577402375,22.84017782695,987.0,53974.0,1.0,288.55825734549137,0.008395158826854677
hyperplanes,0.1,10,1,true,4,1000,6,drop3,1.0,6,0.0872182151,26.042646699733332,992.0,63105.0,1.0,287.1038306451613,0.008763829540706513
hyperplanes,0.1,10,1,true,4,1000,6,drop3,1.0,6,0.08938551221666667,21.586668283566667,1011.0,59390.0,1.0,281.7082096933729,0.008479426418592239
hyperplanes,0.1,10,1,true,4,1000,6,drop3,1.0,6,0.07457978266666666,22.70790375,1002.0,55764.0,1.0,284.2385229540918,0.008493471017215167
hyperplanes,0.1,10,1,true,4,1000,6,drop3,1.0,6,0.07737879115,22.684755690516667,1009.0,57587.0,1.0,282.26660059464814,0.008468892969625044
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,0.1,6,0.07644363303333333,0.5304005714166666,27615.0,16.0,1.0,1.036284627919609,0.9930460914840828
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,0.1,6,0.12619506291666666,0.5278884171833333,27430.0,23.0,1.0,1.0421436383521692,0.9941229972713916
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,0.1,6,0.09265315245,0.5182259774,27435.0,10.0,1.0,1.0355020958629488,0.9950015840050688
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,0.1,6,0.09380305088333334,0.5251009196333334,27462.0,19.0,1.0,1.033792149151555,0.9942585417400494
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,0.1,6,0.08358502803333333,0.4644079936,27447.0,16.0,1.0,1.0339927860968412,0.9955250176180409
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,0.25,6,0.10305494261666667,0.5056876357666666,66468.0,35.0,1.0,1.0706806282722514,0.9809881123008178
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,0.25,6,0.09514679641666667,0.5059246750333334,67067.0,34.0,1.0,1.0602680901188364,0.9838417078007003
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,0.25,6,0.10029785068333333,0.5103017126666667,67003.0,33.0,1.0,1.062071847529215,0.9827998088867654
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,0.25,6,0.0865254591,0.60734754665,67413.0,42.0,1.0,1.057911678756323,0.9855714626246197
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,0.25,6,0.11119460865,0.54237320085,66040.0,36.0,1.0,1.0741520290732889,0.9780227525832781
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,0.5,6,0.84020692335,0.57968246625,130540.0,74.0,1.0,1.092117358664011,0.9713814751166134
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,0.5,6,0.9312267950666666,0.5179036293166667,131595.0,71.0,1.0,1.0806869561913446,0.974207702530711
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,0.5,6,0.7620674123833333,0.5257880513833333,130421.0,65.0,1.0,1.0916110135637667,0.9703446677296321
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,0.5,6,0.7625610093,0.52733660455,130762.0,72.0,1.0,1.0894602407427234,0.9702863961813842
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,0.5,6,0.7830871719333333,0.5550218946166666,130844.0,67.0,1.0,1.0889303292470423,0.9707678270634476
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,0.75,6,0.9170640136666667,0.59861779815,192958.0,104.0,1.0,1.1076296396106924,0.9605055070510841
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,0.75,6,0.9867675475666666,0.5983217205333333,192666.0,96.0,1.0,1.1060332388693386,0.9610267720969521
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,0.75,6,1.0043830164166667,0.5295477592333333,191024.0,109.0,1.0,1.1183254460172545,0.955291231913569
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,0.75,6,0.8347863116333334,0.5437369439833334,193056.0,112.0,1.0,1.107388529753025,0.9611484274140738
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,0.75,6,0.8431472874666667,0.5312079557166667,192620.0,85.0,1.0,1.1076679472536601,0.9610046916230391
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,1.0,6,1.1418834373666666,4.46708258935,254034.0,150.0,1.0,1.1211373280741948,0.95413034089752
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,1.0,6,1.04312394875,3.7632380363833335,251549.0,151.0,1.0,1.1322128094327546,0.9476136471364819
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,1.0,6,0.9480383091833333,3.714218288666667,254223.0,133.0,1.0,1.1203038277417858,0.9543234541285853
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,1.0,6,1.1433532387166667,4.461698448816667,254442.0,151.0,1.0,1.1193395744413266,0.9537757147822912
hyperplanes-projection,0.1,10,1,true,4,1000,6,drop3,1.0,6,1.0093813659833333,4.021520079083333,252486.0,127.0,1.0,1.1280110580388616,0.9512090643839513
projection,0.1,10,1,true,4,1000,6,drop3,0.1,6,0.047919406533333334,0.5227138031333334,27409.0,16.0,1.0,1.0379072567404868,0.9941647919010124
projection,0.1,10,1,true,4,1000,6,drop3,0.1,6,0.046039203966666664,0.49176879543333335,27445.0,17.0,1.0,1.0343596283476042,0.993025221924757
projection,0.1,10,1,true,4,1000,6,drop3,0.1,6,0.04642212858333333,0.48317890938333335,27313.0,10.0,1.0,1.0363563138432248,0.9950187239454532
projection,0.1,10,1,true,4,1000,6,drop3,0.1,6,0.044961426,0.54685261645,27662.0,17.0,1.0,1.034596196948883,0.9936755302421468
projection,0.1,10,1,true,4,1000,6,drop3,0.1,6,0.04502808268333333,0.5300571851333333,27769.0,14.0,1.0,1.0341747992365589,0.9938017967825058
projection,0.1,10,1,true,4,1000,6,drop3,0.25,6,0.053417451166666664,0.5563060598,67237.0,32.0,1.0,1.0631200083287475,0.9829325275247968
projection,0.1,10,1,true,4,1000,6,drop3,0.25,6,0.06579018501666667,0.5042271325833333,66753.0,31.0,1.0,1.0669782631492217,0.982140851398405
projection,0.1,10,1,true,4,1000,6,drop3,0.25,6,0.046529814616666665,0.5005699187166667,66369.0,46.0,1.0,1.0681944883906642,0.9812116510332182
projection,0.1,10,1,true,4,1000,6,drop3,0.25,6,0.048331380916666666,0.6039497728166666,67125.0,38.0,1.0,1.064685288640596,0.9833209733163558
projection,0.1,10,1,true,4,1000,6,drop3,0.25,6,0.051088344683333335,0.5112960201666666,66440.0,33.0,1.0,1.0688440698374473,0.9814402793815304
projection,0.1,10,1,true,4,1000,6,drop3,0.5,6,0.05803020955,0.52502271905,129433.0,77.0,1.0,1.0969536362442345,0.9668831260300601
projection,0.1,10,1,true,4,1000,6,drop3,0.5,6,0.06341103411666667,0.5663109961166667,130145.0,64.0,1.0,1.0939183218717585,0.9687710721510452
projection,0.1,10,1,true,4,1000,6,drop3,0.5,6,0.05902091751666667,0.5770845710166667,130767.0,65.0,1.0,1.0889750472213937,0.9701408688080223
projection,0.1,10,1,true,4,1000,6,drop3,0.5,6,0.0744868711,0.58906523355,129780.0,77.0,1.0,1.0961704422869472,0.9674612156529196
projection,0.1,10,1,true,4,1000,6,drop3,0.5,6,0.0742399041,0.6110151112166666,130953.0,81.0,1.0,1.0880544928333067,0.9716950675163527
projection,0.1,10,1,true,4,1000,6,drop3,0.75,6,0.08290130081666666,0.5617453864833334,191863.0,105.0,1.0,1.111626525176819,0.9591569767441861
projection,0.1,10,1,true,4,1000,6,drop3,0.75,6,0.05562899488333333,0.5408025003833333,187927.0,90.0,1.0,1.137313957015224,0.9476259989145285
projection,0.1,10,1,true,4,1000,6,drop3,0.75,6,0.062338028233333335,0.5240098381,193687.0,104.0,1.0,1.102696618771523,0.9639335512084578
projection,0.1,10,1,true,4,1000,6,drop3,0.75,6,0.05697693335,0.55635587765,191589.0,113.0,1.0,1.113920945356988,0.9579973291474357
projection,0.1,10,1,true,4,1000,6,drop3,0.75,6,0.06485693931666667,0.5476394996833334,189455.0,109.0,1.0,1.128283761315352,0.9513096524590777
projection,0.1,10,1,true,4,1000,6,drop3,1.0,6,0.06402842516666667,4.499854810133334,246397.0,144.0,1.0,1.1558866382301733,0.9389059959902671
projection,0.1,10,1,true,4,1000,6,drop3,1.0,6,0.08962409048333334,4.654374499116667,253285.0,145.0,1.0,1.1244526916319562,0.9517497814309339
projection,0.1,10,1,true,4,1000,6,drop3,1.0,6,0.0735945294,3.9355996262,252800.0,145.0,1.0,1.1266099683544304,0.9512617316287872
projection,0.1,10,1,true,4,1000,6,drop3,1.0,6,0.07333076356666667,4.0252354169833335,252484.0,149.0,1.0,1.128019993346113,0.949720336929921
projection,0.1,10,1,true,4,1000,6,drop3,1.0,6,0.07409309428333333,4.254057028266667,252942.0,126.0,1.0,1.1259774968174523,0.9515040009550327
hyperplanes,0.1,2,1,true,4,1000,6,drop3,0.1,12,0.18841350223333334,7.0390330323666666,4.0,12026.0,2886.0,7220.75,0.004951009244192085
hyperplanes,0.1,2,1,true,4,1000,6,drop3,0.1,12,0.02878526475,4.781962343883333,4.0,10681.0,3323.0,7111.5,0.00509737748716867
hyperplanes,0.1,2,1,true,4,1000,6,drop3,0.1,12,0.035076644266666665,5.680538479133333,4.0,11387.0,3020.0,7073.0,0.005761345963523258
hyperplanes,0.1,2,1,true,4,1000,6,drop3,0.1,12,0.033917008916666665,8.155481462,4.0,11504.0,2797.0,7026.5,0.005763893830498826
hyperplanes,0.1,2,1,true,4,1000,6,drop3,0.1,12,0.06788788325,6.04089723225,4.0,11670.0,3704.0,7111.25,0.0053788011952891545
hyperplanes,0.1,2,1,true,4,1000,6,drop3,0.25,12,0.04797355435,7.037417593683333,4.0,28320.0,9266.0,17870.0,0.005260212646894236
hyperplanes,0.1,2,1,true,4,1000,6,drop3,0.25,12,0.032539250883333336,8.991019044566666,4.0,30868.0,6161.0,17868.25,0.0051907713402263795
hyperplanes,0.1,2,1,true,4,1000,6,drop3,0.25,12,0.03416195573333333,10.274526082966666,4.0,28525.0,7207.0,17766.25,0.0056427214521916555
hyperplanes,0.1,2,1,true,4,1000,6,drop3,0.25,12,0.02664283765,9.429205451016667,4.0,28502.0,7704.0,17970.5,0.004855179321666064
hyperplanes,0.1,2,1,true,4,1000,6,drop3,0.25,12,0.031381980266666665,8.421013162,4.0,29407.0,7953.0,17793.0,0.004973866127128646
hyperplanes,0.1,2,1,true,4,1000,6,drop3,0.5,12,0.031175177516666666,14.35586857815,4.0,54504.0,16764.0,35614.5,0.00465400328517879
hyperplanes,0.1,2,1,true,4,1000,6,drop3,0.5,12,0.030825558533333332,14.402260054816667,4.0,59494.0,15529.0,35578.0,0.005080386755860363
hyperplanes,0.1,2,1,true,4,1000,6,drop3,0.5,12,0.02764705425,12.40721265515,4.0,56440.0,16019.0,35549.25,0.00503526797330464
hyperplanes,0.1,2,1,true,4,1000,6,drop3,0.5,12,0.028480569533333333,12.592981962183334,4.0,55241.0,20375.0,35577.75,0.004925831453647294
hyperplanes,0.1,2,1,true,4,1000,6,drop3,0.5,12,0.10525182426666667,14.065200608816667,4.0,57141.0,16849.0,35500.5,0.004788664948381009
hyperplanes,0.1,2,1,true,4,1000,6,drop3,0.75,12,0.04971478505,22.127826017683333,4.0,85340.0,21356.0,53297.5,0.005117500820864018
hyperplanes,0.1,2,1,true,4,1000,6,drop3,0.75,12,0.04731104963333333,23.268508474633332,4.0,88807.0,21036.0,53369.0,0.004881110757181135
hyperplanes,0.1,2,1,true,4,1000,6,drop3,0.75,12,0.04779603943333333,18.68826673805,4.0,93162.0,17035.0,53471.0,0.005040115202633203
hyperplanes,0.1,2,1,true,4,1000,6,drop3,0.75,12,0.041909428916666665,16.867404704766667,4.0,81077.0,29930.0,53407.25,0.005060174414522373
hyperplanes,0.1,2,1,true,4,1000,6,drop3,0.75,12,0.057245869766666665,22.076037599866666,4.0,82305.0,29748.0,53410.0,0.004942894589028272
hyperplanes,0.1,2,1,true,4,1000,6,drop3,1.0,12,0.04677940236666667,29.628021570883334,4.0,106001.0,34239.0,71201.75,0.004933165266303146
hyperplanes,0.1,2,1,true,4,1000,6,drop3,1.0,12,0.0406946178,22.08864910625,4.0,114137.0,35464.0,71201.75,0.0048840091711229005
hyperplanes,0.1,2,1,true,4,1000,6,drop3,1.0,12,0.04370409988333333,26.22900245775,4.0,114875.0,31971.0,71201.75,0.004768141232483752
hyperplanes,0.1,2,1,true,4,1000,6,drop3,1.0,12,0.048102497183333336,32.092108316566666,4.0,115718.0,33341.0,71201.75,0.004975299062171927
hyperplanes,0.1,2,1,true,4,1000,6,drop3,1.0,12,0.03663388271666667,25.371032298283332,4.0,105353.0,37760.0,71201.75,0.004912098368368755
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,0.1,12,0.08048997465,0.11993868535,3683.0,85.0,1.0,7.695085528102091,0.2096609152817473
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,0.1,12,0.07322511671666666,0.12515666905,3749.0,148.0,1.0,7.559615897572686,0.2181292120955506
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,0.1,12,0.053297873716666666,0.11586027621666667,3679.0,119.0,1.0,7.780646914922533,0.2074759825327511
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,0.1,12,0.05689259815,0.10920673523333334,3454.0,92.0,1.0,8.253908511870295,0.1935879897576204
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,0.1,12,0.07849737868333333,0.10577396635,3591.0,111.0,1.0,7.922027290448343,0.20743110236220472
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,0.25,12,0.06002801071666666,0.13974300875,5087.0,177.0,1.0,14.054255946530372,0.11073656530617954
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,0.25,12,0.061338620116666666,0.1462031031,4892.0,219.0,1.0,14.552125919869175,0.10448243408391746
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,0.25,12,0.06346897278333333,0.14068409308333332,4804.0,360.0,1.0,14.935054121565361,0.10090873613201762
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,0.25,12,0.0751144874,0.14350964488333334,5151.0,230.0,1.0,13.852067559697145,0.1065422132526068
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,0.25,12,0.06382681156666667,0.1503306037,4710.0,357.0,1.0,15.105095541401274,0.10246679316888045
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,0.5,12,0.5559430278,0.48637588758333333,6621.0,476.0,1.0,21.49977344811962,0.06949069195644537
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,0.5,12,0.5325976387,0.33327835355,5677.0,521.0,1.0,25.060947683635725,0.05826204918781762
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,0.5,12,0.52264843355,0.5017942011166666,6436.0,629.0,1.0,22.139372280919826,0.06905094428341838
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,0.5,12,0.6049317281666666,0.22617372796666665,6365.0,456.0,1.0,22.413040062843677,0.06788215254558072
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,0.5,12,0.54497486715,0.3728103473,5414.0,491.0,1.0,26.28019948282231,0.056093223972280205
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,0.75,12,0.5469615462833334,1.1698925102833333,6344.0,828.0,1.0,33.68379571248424,0.046618933969769294
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,0.75,12,0.5328241746166666,0.49845011398333333,7160.0,691.0,1.0,29.868296089385474,0.051468972257162494
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,0.75,12,0.526637466,0.4663452040666667,7669.0,949.0,1.0,27.87077845872995,0.05406543433407723
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,0.75,12,0.7675014343666666,0.45542686521666664,7440.0,710.0,1.0,28.74287634408602,0.05348683872114175
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,0.75,12,0.6932671164,0.51958569625,7841.0,622.0,1.0,27.260936105088636,0.054881101083961395
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,1.0,12,0.5872270132333334,4.54196512125,7008.0,1093.0,1.0,40.64026826484018,0.03727787589490427
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,1.0,12,0.6156850525,2.07551433115,9307.0,802.0,1.0,30.601375308907276,0.05113287243642186
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,1.0,12,0.6348413343166667,5.72430318745,8356.0,1018.0,1.0,34.084131163235995,0.04671233501985555
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,1.0,12,0.5973157802833333,1.9427813911666667,9065.0,728.0,1.0,31.41831218974076,0.04736540885582166
hyperplanes-projection,0.1,2,1,true,4,1000,6,drop3,1.0,12,0.61838912575,2.4807854999333334,8613.0,853.0,1.0,33.06710786021131,0.04503400548441576
projection,0.1,2,1,true,4,1000,6,drop3,0.1,12,0.04995164075,0.08977725815,2144.0,131.0,1.0,13.33955223880597,0.11367132867132868
projection,0.1,2,1,true,4,1000,6,drop3,0.1,12,0.0318028179,0.09594856416666667,1815.0,176.0,1.0,15.69641873278237,0.09228123135245182
projection,0.1,2,1,true,4,1000,6,drop3,0.1,12,0.030823948083333334,0.09363847391666667,1980.0,190.0,1.0,14.346464646464646,0.10856861226501444
projection,0.1,2,1,true,4,1000,6,drop3,0.1,12,0.03178207743333333,0.09204708443333333,2193.0,173.0,1.0,13.001367989056087,0.11735409652076319
projection,0.1,2,1,true,4,1000,6,drop3,0.1,12,0.03217610133333333,0.08443484508333333,2067.0,144.0,1.0,13.712626995645863,0.1109229466553768
projection,0.1,2,1,true,4,1000,6,drop3,0.25,12,0.03794798581666667,0.1494518253,2694.0,365.0,1.0,26.417223459539716,0.05572729316546762
projection,0.1,2,1,true,4,1000,6,drop3,0.25,12,0.038572401533333335,0.1933263303,2824.0,494.0,1.0,25.231940509915013,0.05818539049891236
projection,0.1,2,1,true,4,1000,6,drop3,0.25,12,0.03371191786666667,0.15292101353333334,2839.0,387.0,1.0,25.197957027122225,0.06001090344856508
projection,0.1,2,1,true,4,1000,6,drop3,0.25,12,0.03704678288333333,0.29645402983333335,2568.0,572.0,1.0,27.738317757009344,0.05411893530997305
projection,0.1,2,1,true,4,1000,6,drop3,0.25,12,0.03491262951666667,0.2094417017,2355.0,404.0,1.0,30.201698513800423,0.04950439367311072
projection,0.1,2,1,true,4,1000,6,drop3,0.5,12,0.0441603661,3.410507453616667,3168.0,1112.0,1.0,44.967171717171716,0.03294350536305947
projection,0.1,2,1,true,4,1000,6,drop3,0.5,12,0.04732892345,1.0034378854166666,4054.0,771.0,1.0,35.10483473112975,0.04296103713593086
projection,0.1,2,1,true,4,1000,6,drop3,0.5,12,0.03555806101666667,0.4945987553333333,4280.0,631.0,1.0,33.316822429906544,0.04535190327919437
projection,0.1,2,1,true,4,1000,6,drop3,0.5,12,0.04049156558333333,0.41842984815,3863.0,657.0,1.0,36.725342997670204,0.04122788468316064
projection,0.1,2,1,true,4,1000,6,drop3,0.5,12,0.04191643108333333,0.7169001688666666,3307.0,860.0,1.0,43.16389476867251,0.03468471308575552
projection,0.1,2,1,true,4,1000,6,drop3,0.75,12,0.04630984615,6.4506839532,4617.0,1306.0,1.0,46.28026857266623,0.03403751474194575
projection,0.1,2,1,true,4,1000,6,drop3,0.75,12,0.0630882023,4.554876327066666,4489.0,1137.0,1.0,47.57562931610604,0.03234582121769749
projection,0.1,2,1,true,4,1000,6,drop3,0.75,12,0.048152451633333336,1.94937090545,3332.0,838.0,1.0,64.10174069627851,0.024477145144601496
