lshMEthod,ands,imbalance,isMethod,database,one_class_method,level_6,trees,depth,tp,tn,fp,fn,sensibility,specificity,precision,accuracy,F1,Gmean,wtdAcc,balancedAcc,mcc,AreaROC,timeIS,timeLSH,model_complexity,Total Time,Reduction of DataSet(%),reduction,k,type,db/IS_Method,% of samples
RHF,8,True,drop3,pageblocks,drop3-boundaries,6,25,10,109.0,789.0,109.0,1.0,99.0909090909091,87.8619153674833,50.0,89.0873015873016,66.46341463414635,93.30764742630926,95.72221097388135,93.4764122291962,0.6585312852309537,0.6841128513194593,1.89526955575,0.0157865464333333,250,1.9110561021833332,86.38850889192888,0.1361149110807113,2,test,"pageblocks/
drop3-boundaries",13.61149110807113
RHF,8,True,drop3,pageblocks,drop3-boundaries,7,25,10,101.0,849.0,101.0,1.0,99.01960784313728,89.36842105263158,50.0,90.30418250950572,66.44736842105264,94.07032479050952,96.12425180598557,94.19401444788443,0.6640032268862588,0.732130658715099,1.7009000063333333,0.0195900607833333,250,1.7204900671166665,85.6267029972752,0.1437329700272479,3,test,"pageblocks/
drop3-boundaries",14.373297002724792
RHF,8,True,drop3,pageblocks,drop3-boundaries,8,25,10,119.0,806.0,119.0,3.0,97.54098360655738,87.13513513513513,50.0,88.3476599808978,66.11111111111111,92.19135961559184,94.4192290651307,92.33805937084625,0.6482596428772248,0.6971425146036851,1.9249970274333328,0.0106481363,250,1.9356451637333327,86.40843456337383,0.1359156543662617,4,test,"pageblocks/
drop3-boundaries",13.591565436626171
RHF,8,True,drop3,pageblocks,drop3-boundaries,9,25,10,99.0,840.0,99.0,4.0,96.11650485436894,89.45686900958466,50.0,90.11516314779271,65.78073089700997,92.7269194161889,94.11861410093366,92.7866869319768,0.6510078795099454,0.675687885710389,1.2678377638666667,0.0169747508333333,250,1.2848125147,85.95079328581284,0.1404920671418717,5,test,"pageblocks/
drop3-boundaries",14.049206714187171
RHF,8,True,drop3,pageblocks,drop3-one,0,50,20,436.0,154.0,436.0,1.0,99.77116704805492,26.101694915254235,50.0,57.44888023369036,66.6157372039725,51.03132923633477,77.67032540821472,62.93643098165458,0.35734450172863597,0.9922287390029324,1.326788602,0.0120112098833333,1000,1.3387998118833333,86.42172523961662,0.1357827476038338,1,train,"pageblocks/
drop3-one",13.57827476038338
RHF,8,True,drop3,pageblocks,drop3-one,1,50,20,449.0,138.0,449.0,0.0,100.0,23.509369676320272,50.0,56.66023166023167,66.66666666666667,48.48646169429181,77.05281090289608,61.75468483816014,0.34285105859775517,0.9966814159292036,1.4549492903833334,0.0096703093,1000,1.4646195996833333,86.54810761513907,0.1345189238486092,2,train,"pageblocks/
drop3-one",13.451892384860919
RHF,8,True,drop3,pageblocks,drop3-one,2,50,20,456.0,156.0,456.0,1.0,99.78118161925602,25.49019607843137,50.0,57.24976613657624,66.61796932067203,50.43254786754689,77.49388595700862,62.63568884884369,0.353195762427672,0.9892558913758236,1.8230092208666664,0.0072651942,1000,1.8302744150666663,85.92188919164397,0.1407811080835604,3,train,"pageblocks/
drop3-one",14.07811080835604
RHF,8,True,drop3,pageblocks,drop3-one,3,50,20,437.0,137.0,437.0,0.0,100.0,23.86759581881533,50.0,56.775469831849655,66.66666666666667,48.85447350940887,77.1602787456446,61.933797909407666,0.34545329509801564,0.9921171171171173,1.8001471435,0.0129840081,1000,1.8131311516,86.68347467338987,0.1331652532661013,4,train,"pageblocks/
drop3-one",13.31652532661013
RHF,8,True,drop3,pageblocks,drop3-one,4,50,20,456.0,164.0,456.0,0.0,100.0,26.451612903225808,50.0,57.62081784386617,66.66666666666667,51.43113152870138,77.93548387096774,63.225806451612904,0.36367301868041985,0.9935064935064934,1.67564732295,0.0066159922166666,1000,1.6822633151666666,85.60588641066911,0.1439411358933088,5,train,"pageblocks/
drop3-one",14.394113589330882
RHF,8,True,drop3,pageblocks,drop3-one,5,50,20,120.0,852.0,120.0,2.0,98.36065573770492,87.65432098765432,50.0,88.84826325411335,66.29834254143645,92.8533062986394,95.14875531268973,93.00748836267962,0.6542633119483051,0.7541481887488165,1.326788602,0.0120112098833333,1000,1.3387998118833333,86.42172523961662,0.1357827476038338,1,test,"pageblocks/
drop3-one",13.57827476038338
RHF,8,True,drop3,pageblocks,drop3-one,6,50,20,109.0,834.0,109.0,1.0,99.0909090909091,88.44114528101802,50.0,89.55365622032289,66.46341463414635,93.6147076422142,95.89597994794177,93.76602718596357,0.6607662096258594,0.7174011976047904,1.4549492903833334,0.0096703093,1000,1.4646195996833333,86.54810761513907,0.1345189238486092,2,test,"pageblocks/
drop3-one",13.451892384860919
RHF,8,True,drop3,pageblocks,drop3-one,7,50,20,100.0,844.0,100.0,2.0,98.0392156862745,89.40677966101694,50.0,90.24856596558315,66.22516556291392,93.6235576925042,95.44948487869722,93.72299767364572,0.6596686255405613,0.725062310794476,1.8230092208666664,0.0072651942,1000,1.8302744150666663,85.92188919164397,0.1407811080835604,3,test,"pageblocks/
drop3-one",14.07811080835604
RHF,8,True,drop3,pageblocks,drop3-one,8,50,20,120.0,909.0,120.0,2.0,98.36065573770492,88.33819241982506,50.0,89.4005212858384,66.29834254143645,93.21481927836123,95.35391674234096,93.349424078765,0.656955754386149,0.8034708330779474,1.8001471435,0.0129840081,1000,1.8131311516,86.68347467338987,0.1331652532661013,4,test,"pageblocks/
drop3-one",13.31652532661013
RHF,8,True,drop3,pageblocks,drop3-one,9,50,20,99.0,897.0,99.0,4.0,96.11650485436894,90.06024096385542,50.0,90.62784349408554,65.78073089700997,93.0391078406712,94.29962568721487,93.08837290911218,0.6534966736087695,0.7217621446256296,1.67564732295,0.0066159922166666,1000,1.6822633151666666,85.60588641066911,0.1439411358933088,5,test,"pageblocks/
drop3-one",14.394113589330882
RHF,8,True,entropy,credit_card,entropy,0,25,20,371.0,3491.0,371.0,1.0,99.7311828,90.39357846,50.0,91.21398205,66.60682226,94.94766188,96.92990149799999,95.06238063,0.6710929272657903,0.999856816,0.27119877,0.182542444,500,0.453741214,98.3058875,0.016941125,1,train,"credit_card/
entropy",1.6941125000000001
RHF,8,True,entropy,credit_card,entropy,1,25,20,389.0,3832.0,389.0,4.0,98.9821883,90.78417437,50.0,91.48244473,66.43894108,94.79460028,96.522784121,94.883181335,0.6692501565082977,0.999478624,0.377602156,0.208104083,500,0.5857062390000001,98.1471167,0.018528833,2,train,"credit_card/
entropy",1.8528833000000002
RHF,8,True,entropy,credit_card,entropy,2,25,20,383.0,3684.0,383.0,2.0,99.48051948,90.58273912,50.0,91.35220126,66.55082537,94.92743515,96.811185372,95.03162929999999,0.6706918931421104,0.99842662,0.320234052,0.345555008,500,0.66578906,98.2155541,0.017844459,3,train,"credit_card/
entropy",1.7844459
RHF,8,True,entropy,credit_card,entropy,3,25,20,392.0,3722.0,392.0,1.0,99.74554707,90.47156053,50.0,91.28023075,66.61002549,94.99544883,96.963351108,95.10855380000001,0.671448593944478,0.9998657,0.209148598,0.179937766,500,0.38908636399999996,98.19130419999999,0.018086958,4,train,"credit_card/
entropy",1.8086958
RHF,8,True,entropy,credit_card,entropy,4,25,20,381.0,3752.0,381.0,3.0,99.21875,90.78151464,50.0,91.49878238,66.4921466,94.9064192,96.687579392,95.00013232,0.6702852227214946,0.999600533,0.655678083,0.548260843,500,1.203938926,98.182665,0.01817335,5,train,"credit_card/
entropy",1.8173350000000001
RHF,8,True,entropy,credit_card,entropy,5,25,20,91.0,56602.0,91.0,17.0,84.25925926,99.83948636,50.0,99.8098625,62.75862069,91.71914285,88.93332738999999,92.04937281,0.6482601479628556,0.778990978,0.27119877,0.182542444,500,0.453741214,98.3058875,0.016941125,1,test,"credit_card/
entropy",1.6941125000000001
RHF,8,True,entropy,credit_card,entropy,6,25,20,85.0,56583.0,85.0,9.0,90.42553191,99.85000353,50.0,99.83439625,64.39393939,95.020996,93.252873396,95.13776772,0.6717396141791988,0.72127465,0.377602156,0.208104083,500,0.5857062390000001,98.1471167,0.018528833,2,test,"credit_card/
entropy",1.8528833000000002
RHF,8,True,entropy,credit_card,entropy,7,25,20,81.0,56533.0,81.0,17.0,82.65306122,99.85692585,50.0,99.82719707,62.30769231,90.84866871,87.81422060899999,91.254993535,0.6421073856707985,0.731278262,0.320234052,0.345555008,500,0.66578906,98.2155541,0.017844459,3,test,"credit_card/
entropy",1.7844459
RHF,8,True,entropy,credit_card,entropy,8,25,20,77.0,57118.0,77.0,15.0,83.69565217,99.86537285,50.0,99.8394051,62.60162602,91.42372509,88.546568374,91.78051251,0.6462087430322064,0.737523048,0.209148598,0.179937766,500,0.38908636399999996,98.19130419999999,0.018086958,4,test,"credit_card/
entropy",1.8086958
RHF,8,True,entropy,credit_card,entropy,9,25,20,87.0,56991.0,87.0,13.0,87.0,99.847577,50.0,99.82510756,63.50364964,93.20267807,90.8542731,93.4237885,0.6588169893659092,0.700346802,0.655678083,0.548260843,500,1.203938926,98.182665,0.01817335,5,test,"credit_card/
entropy",1.8173350000000001
RHF,8,True,entropy,gateway_credit_card,entropy,0,50,30,3754.0,1222606.0,3754.0,37.0,99.02400422052229,99.69389086402036,50.0,99.69182645057396,66.44835826179309,99.35838298643472,99.22497021357171,99.35894754227132,0.7025379712929947,0.9994526708679596,1.38129159175,2.8729206667666665,1500,4.254212258516667,76.38993007466891,0.2361006992533109,3,train,"gateway_credit_card/
entropy",23.61006992533109
RHF,8,True,entropy,gateway_credit_card,entropy,1,50,30,3698.0,1683630.0,3698.0,49.0,98.69228716306378,99.78083692085949,50.0,99.77842496636757,66.3735080319483,99.23506946016768,99.01885209040248,99.23656204196163,0.7016672728940783,0.9995801526666656,1.53066635095,3.02422556515,1500,4.5548919161,67.50926509107006,0.3249073490892993,4,train,"gateway_credit_card/
entropy",32.49073490892993
RHF,8,True,entropy,gateway_credit_card,entropy,2,50,30,3739.0,1681384.0,3739.0,43.0,98.8630354309889,99.77811708700196,50.0,99.77606792566782,66.41207815275311,99.31952237505791,99.13755992779282,99.32057625899543,0.702268137237623,0.9995863580844158,1.7011643550666666,2.96686076135,1500,4.668025116416667,67.55900300429334,0.3244099699570666,5,train,"gateway_credit_card/
entropy",32.44099699570666
RHF,8,True,entropy,gateway_credit_card,entropy,3,50,30,3746.0,1240336.0,3746.0,44.0,98.83905013192611,99.69889444586452,50.0,99.69628295209765,66.40666548484312,99.26804131356884,99.09700342610763,99.26897228889533,0.7018937017267405,0.9995821568047766,1.4155792519166666,3.0990225188166667,1500,4.514601770733333,76.05435098718407,0.2394564901281594,1,train,"gateway_credit_card/
entropy",23.945649012815938
RHF,8,True,entropy,gateway_credit_card,entropy,4,50,30,3732.0,593750.0,3732.0,18.0,99.52,99.37537867249556,50.0,99.3762807036219,66.55965757089353,99.44766304688493,99.47661360174865,99.44768933624778,0.703169192553647,0.9998509020343682,1.34314844795,3.56736336565,1500,4.910511813599999,88.49658845001656,0.1150341154998344,2,train,"gateway_credit_card/
entropy",11.50341154998344
RHF,8,True,entropy,gateway_credit_card,entropy,5,50,30,509.0,1297646.0,509.0,415.0,55.086580086580085,99.96079050652658,50.0,99.92887268595672,52.420185375901134,74.20578206417362,68.54884321256402,77.52368529655334,0.5244624508238289,0.9416804239650524,1.38129159175,2.8729206667666665,1500,4.254212258516667,76.38993007466891,0.2361006992533109,3,test,"gateway_credit_card/
entropy",23.61006992533109
RHF,8,True,entropy,gateway_credit_card,entropy,6,50,30,497.0,1298611.0,497.0,471.0,51.34297520661158,99.9617429805682,50.0,99.92554281442008,50.66258919469928,71.64030493696262,65.92860553879856,75.6523590935899,0.5062979149098812,0.96517452338441,1.53066635095,3.02422556515,1500,4.5548919161,67.50926509107006,0.3249073490892993,4,test,"gateway_credit_card/
entropy",32.49073490892993
RHF,8,True,entropy,gateway_credit_card,entropy,7,50,30,493.0,1297504.0,493.0,440.0,52.840300107181136,99.96201840219967,50.0,99.92817164897262,51.38092756644085,72.67752783145416,66.9768155956867,76.40115925469041,0.5136463704866526,0.9693543106856468,1.7011643550666666,2.96686076135,1500,4.668025116416667,67.55900300429334,0.3244099699570666,5,test,"gateway_credit_card/
entropy",32.44099699570666
RHF,8,True,entropy,gateway_credit_card,entropy,8,50,30,515.0,1296443.0,515.0,410.0,55.67567567567567,99.96029169795784,50.0,99.92873009354464,52.6854219948849,74.60131889599162,68.96106048236032,77.81798368681676,0.5272607929572414,0.9723189892494658,1.4155792519166666,3.0990225188166667,1500,4.514601770733333,76.05435098718407,0.2394564901281594,1,test,"gateway_credit_card/
entropy",23.945649012815938
RHF,8,True,entropy,gateway_credit_card,entropy,9,50,30,566.0,1297675.0,566.0,399.0,58.652849740932645,99.956402547755,50.0,99.9257238651915,53.98187887458273,76.56845211493864,71.04391558297934,79.30462614434383,0.5411710535685598,0.836350472477273,1.34314844795,3.56736336565,1500,4.910511813599999,88.49658845001656,0.1150341154998344,2,test,"gateway_credit_card/
entropy",11.50341154998344
RHF,8,True,entropy,pageblocks,entropy,0,25,30,443.0,1424.0,443.0,2.0,99.5505618,76.27209427,50.0,80.75259516,66.56649136,87.13741925,92.567021541,87.911328035,0.6148575843004488,0.994824465,0.298361364,0.129402187,750,0.427763551,56.763619600000006,0.432363804,1,train,"pageblocks/
entropy",43.2363804
RHF,8,True,entropy,pageblocks,entropy,1,25,30,451.0,1520.0,451.0,3.0,99.33920705,77.1182141,50.0,81.27835052,66.51917404,87.52635168,92.672909165,88.22871057500001,0.617074590462042,0.994619497,0.380759815,0.130223285,750,0.5109831,55.4002255,0.445997745,2,train,"pageblocks/
entropy",44.5997745
RHF,8,True,entropy,pageblocks,entropy,2,25,30,443.0,1582.0,443.0,2.0,99.5505618,78.12345679,50.0,81.98380567,66.56649136,88.18862746,93.122430297,88.837009295,0.6224061056749473,0.994894414,0.355184975,0.129428142,750,0.484613117,53.7989081,0.462010919,3,train,"pageblocks/
entropy",46.2010919
RHF,8,True,entropy,pageblocks,entropy,3,25,30,439.0,1488.0,439.0,0.0,100.0,77.21847431,50.0,81.4454776,66.66666667,87.87404299,93.165542293,88.609237155,0.6213633168783087,0.994369369,0.553154464,0.106050768,750,0.659205232,55.9206023,0.440793977,4,train,"pageblocks/
entropy",44.0793977
RHF,8,True,entropy,pageblocks,entropy,4,25,30,451.0,1416.0,451.0,2.0,99.5584989,75.84359936,50.0,80.47413793,66.56826568,86.89577034,92.444029038,87.70104913,0.6131451638864782,0.994899177,0.402194855,0.153216198,750,0.555411053,56.8234209,0.431765791,5,train,"pageblocks/
entropy",43.1765791
RHF,8,True,entropy,pageblocks,entropy,5,25,30,103.0,1009.0,103.0,11.0,90.35087719,90.73741007,50.0,90.70146819,64.375,90.54393737,90.466837054,90.54414363000001,0.6298385674372031,0.927380952,0.298361364,0.129402187,750,0.427763551,56.763619600000006,0.432363804,1,test,"pageblocks/
entropy",43.2363804
RHF,8,True,entropy,pageblocks,entropy,6,25,30,97.0,919.0,97.0,8.0,92.38095238,90.45275591,50.0,90.63336307,64.88294314,91.41177023,91.80249343899999,91.416854145,0.6379811919977534,0.940639134,0.380759815,0.130223285,750,0.5109831,55.4002255,0.445997745,2,test,"pageblocks/
entropy",44.5997745
RHF,8,True,entropy,pageblocks,entropy,7,25,30,109.0,935.0,109.0,5.0,95.61403509,89.55938697,50.0,90.15544041,65.6626506,92.53720532,93.79764065399999,92.58671103,0.649104467039817,0.901044129,0.355184975,0.129428142,750,0.484613117,53.7989081,0.462010919,3,test,"pageblocks/
entropy",46.2010919
RHF,8,True,entropy,pageblocks,entropy,8,25,30,111.0,940.0,111.0,9.0,92.5,89.43862988,50.0,89.75234842,64.9122807,90.95643608,91.58158896399999,90.96931494,0.6339734714994245,0.894538742,0.553154464,0.106050768,750,0.659205232,55.9206023,0.440793977,4,test,"pageblocks/
entropy",44.0793977
RHF,8,True,entropy,pageblocks,entropy,9,25,30,89.0,1008.0,89.0,17.0,83.96226415,91.88696445,50.0,91.18869493,62.67605634,87.83528665,86.33967424,87.9246143,0.6055297440562286,0.903744354,0.402194855,0.153216198,750,0.555411053,56.8234209,0.431765791,5,test,"pageblocks/
entropy",43.1765791
RHF,10,True,drop3,credit_card,drop3-boundaries,0,25,20,385.0,12783.0,385.0,4.0,98.97172236503856,97.0762454434994,50.0,97.1306336210076,66.43658326143228,98.01940222361264,98.4030792885768,98.02398390426899,0.6927765758118767,0.999843591147259,25.90824236028333,0.0285886217,500,25.93683098198333,94.21717637348647,0.0578282362651353,1,train,"credit_card/
drop3-boundaries",5.78282362651353
RHF,10,True,drop3,credit_card,drop3-boundaries,1,25,20,389.0,12273.0,389.0,3.0,99.23469387755102,96.92781551097774,50.0,96.99708901486134,66.49572649572649,98.07447221602376,98.54263036757902,98.08125469426437,0.6932370054301803,0.9998778103616812,16.933222015616668,0.03248739745,500,16.96570941306667,94.44673425003508,0.0555326574996492,2,train,"credit_card/
drop3-boundaries",5.55326574996492
RHF,10,True,drop3,credit_card,drop3-boundaries,2,25,20,390.0,11529.0,390.0,6.0,98.48484848484848,96.727913415555,50.0,96.78440925700366,66.3265306122449,97.60242772076153,97.95776796406044,97.60638095020174,0.6896147870830888,0.999739921976593,19.455381252866665,0.0367269936333333,500,19.4921082465,94.77317554240632,0.0522682445759368,3,train,"credit_card/
drop3-boundaries",5.22682445759368
RHF,10,True,drop3,credit_card,drop3-boundaries,3,25,20,397.0,12375.0,397.0,2.0,99.49874686716792,96.8916379580332,50.0,96.97061726520386,66.55490360435876,98.18653960055636,98.7166141944275,98.19519241260056,0.6941153843985708,0.9986629235699382,19.67540101995,0.0325262463833333,500,19.707927266333336,94.39137039346019,0.0560862960653981,4,train,"credit_card/
drop3-boundaries",5.60862960653981
RHF,10,True,drop3,credit_card,drop3-boundaries,4,25,20,389.0,12977.0,389.0,3.0,99.23469387755102,97.08963040550653,50.0,97.15074865532782,66.49572649572649,98.1563026604762,98.59117483593766,98.16216214152877,0.6938292239494621,0.9986023863142508,20.400297547816667,0.0352485546166666,500,20.435546102433335,94.12209511918475,0.0587790488081525,5,train,"credit_card/
drop3-boundaries",5.87790488081525
RHF,10,True,drop3,credit_card,drop3-boundaries,5,25,20,81.0,56893.0,81.0,22.0,78.64077669902912,99.85782988731702,50.0,99.81954202218056,61.13207547169812,88.61657464502977,85.00589265551548,89.24930329317307,0.6262504318329848,0.855069887227953,25.90824236028333,0.0285886217,500,25.93683098198333,94.21717637348647,0.0578282362651353,1,test,"credit_card/
drop3-boundaries",5.78282362651353
RHF,10,True,drop3,credit_card,drop3-boundaries,6,25,20,84.0,56613.0,84.0,16.0,84.0,99.85184401291076,50.0,99.82393436273044,62.6865671641791,91.58359513081206,88.75555320387322,91.92592200645538,0.6473193218478355,0.8682797822577423,16.933222015616668,0.03248739745,500,16.96570941306667,94.44673425003508,0.0555326574996492,2,test,"credit_card/
drop3-boundaries",5.55326574996492
RHF,10,True,drop3,credit_card,drop3-boundaries,7,25,20,84.0,56533.0,84.0,12.0,87.5,99.85163466803256,50.0,99.83072664115812,63.63636363636363,93.47201738195687,91.20549040040976,93.67581733401627,0.6607365552098372,0.8748938898222655,19.455381252866665,0.0367269936333333,500,19.4921082465,94.77317554240632,0.0522682445759368,3,test,"credit_card/
drop3-boundaries",5.22682445759368
RHF,10,True,drop3,credit_card,drop3-boundaries,8,25,20,74.0,56921.0,74.0,19.0,79.56989247311827,99.87016404947802,50.0,99.83709360986546,61.410788381742734,89.1440307294305,85.65997394602618,89.72002826129815,0.6300279385819456,0.8976826200754614,19.67540101995,0.0325262463833333,500,19.707927266333336,94.39137039346019,0.0560862960653981,4,test,"credit_card/
drop3-boundaries",5.60862960653981
RHF,10,True,drop3,credit_card,drop3-boundaries,9,25,20,86.0,57210.0,86.0,14.0,86.0,99.849902261938,50.0,99.8257718307896,63.23529411764706,92.6665613612951,90.15497067858139,92.92495113096899,0.6550110512788664,0.8552495745297874,20.400297547816667,0.0352485546166666,500,20.435546102433335,94.12209511918475,0.0587790488081525,5,test,"credit_card/
drop3-boundaries",5.87790488081525
RHF,10,True,drop3,credit_card,drop3-one,0,50,10,360.0,1729.0,360.0,29.0,92.54498715,82.7668741,50.0,84.30185634,64.92335437,87.51947955,89.61155323499999,87.655930625,0.6034366975123245,0.991751991,10.92637482,0.033157296,500,10.959532116,99.07014720000001,0.009298528,1,train,"credit_card/
drop3-one",0.9298528
RHF,10,True,drop3,credit_card,drop3-one,1,50,10,366.0,1743.0,366.0,26.0,93.36734694,82.6458037,50.0,84.32626949,65.12455516,87.84315242,90.150883968,88.00657532,0.6073661726943965,0.991288818,9.308740907,0.031067703,500,9.33980861,99.0634208,0.009365792,2,train,"credit_card/
drop3-one",0.9365792
RHF,10,True,drop3,credit_card,drop3-one,2,50,10,368.0,1798.0,368.0,28.0,92.92929293,83.01015697,50.0,84.54332553,65.01766784,87.82980811,89.953552142,87.96972495,0.6066734261640659,0.992332968,10.66510431,0.030790349,500,10.695894659,99.038352,0.00961648,3,train,"credit_card/
drop3-one",0.9616480000000001
RHF,10,True,drop3,credit_card,drop3-one,3,50,10,366.0,1756.0,366.0,33.0,91.72932331,82.75212064,50.0,84.17294724,64.72148541,87.12517448,89.036162509,87.240721975,0.598889245573861,0.99077697,11.74445148,0.027947884,500,11.772399364,99.0538867,0.009461133,4,train,"credit_card/
drop3-one",0.9461133
RHF,10,True,drop3,credit_card,drop3-one,4,50,10,363.0,1833.0,363.0,29.0,92.60204082,83.46994536,50.0,84.85316847,64.93738819,87.91750273,89.86241218199999,88.03599309,0.6070518796353339,0.992212675,9.82665714,0.034131499,500,9.860788639,99.0218146,0.009781854,5,train,"credit_card/
drop3-one",0.9781854
RHF,10,True,drop3,credit_card,drop3-one,5,50,10,82.0,56887.0,82.0,21.0,79.61165049,99.85606207,50.0,99.81952621,61.42322097,89.16112332,85.684973964,89.73385628,0.6301153177585667,0.838658467,10.92637482,0.033157296,500,10.959532116,99.07014720000001,0.009298528,1,test,"credit_card/
drop3-one",0.9298528
RHF,10,True,drop3,credit_card,drop3-one,6,50,10,84.0,56612.0,84.0,16.0,84.0,99.8518414,50.0,99.82393126,62.68656716,91.58359393,88.75555241999999,91.9259207,0.6473193085297106,0.865076118,9.308740907,0.031067703,500,9.33980861,99.0634208,0.009365792,2,test,"credit_card/
drop3-one",0.9365792
RHF,10,True,drop3,credit_card,drop3-one,7,50,10,84.0,56537.0,84.0,12.0,87.5,99.85164515,50.0,99.83073858,63.63636364,93.47202229,91.205493545,93.675822575,0.6607366047734294,0.888782786,10.66510431,0.030790349,500,10.695894659,99.038352,0.00961648,3,test,"credit_card/
drop3-one",0.9616480000000001
RHF,10,True,drop3,credit_card,drop3-one,8,50,10,77.0,56919.0,77.0,16.0,82.79569892,99.8649028,50.0,99.83709646,62.34817814,90.93065724,87.916460084,91.33030086,0.6427057755831941,0.892716632,11.74445148,0.027947884,500,11.772399364,99.0538867,0.009461133,4,test,"credit_card/
drop3-one",0.9461133
RHF,10,True,drop3,credit_card,drop3-one,9,50,10,87.0,57222.0,87.0,13.0,87.0,99.84819138,50.0,99.82581128,63.50364964,93.20296482,90.854457414,93.42409569,0.6588199263581933,0.895340979,9.82665714,0.034131499,500,9.860788639,99.0218146,0.009781854,5,test,"credit_card/
drop3-one",0.9781854
RHF,10,True,drop3,gateway_credit_card,drop3-boundaries,0,50,30,3745.0,658718.0,3745.0,15.0,99.60106382978722,99.43468540884548,50.0,99.43562440804357,66.57777777777777,99.51783984945229,99.5511503035047,99.51787461931636,0.7036733580124022,0.9998551387995188,276.77792291035,2.855117365666666,1500,279.6330402760167,87.24497320493059,0.1275502679506941,2,train,"gateway_credit_card/
drop3-boundaries",12.75502679506941
RHF,10,True,drop3,gateway_credit_card,drop3-boundaries,1,50,30,3749.0,616159.0,3749.0,17.0,99.54859267126923,99.3952328410022,50.0,99.39615889070252,66.56605113636363,99.4718832010076,99.50258472218911,99.47191275613571,0.7033433225921393,0.9997196096655476,368.78549406036666,2.520286066483333,1500,371.30578012685,88.06695381213326,0.1193304618786674,3,train,"gateway_credit_card/
drop3-boundaries",11.93304618786674
RHF,10,True,drop3,gateway_credit_card,drop3-boundaries,2,50,30,694.0,1294593.0,694.0,261.0,72.67015706806282,99.94642114064295,50.0,99.9263254855189,59.24029022620572,85.22395275203608,80.85303628983685,86.3082891043529,0.6024421299124759,0.5803163659153198,276.77792291035,2.855117365666666,1500,279.6330402760167,87.24497320493059,0.1275502679506941,2,test,"gateway_credit_card/
drop3-boundaries",12.75502679506941
RHF,10,True,drop3,gateway_credit_card,drop3-boundaries,3,50,30,687.0,1293171.0,687.0,262.0,72.39199157007377,99.94690298317126,50.0,99.9267072235476,59.14765389582437,85.06089206099777,80.65846499400301,86.16944727662252,0.6012885678811489,0.5752607200226747,368.78549406036666,2.520286066483333,1500,371.30578012685,88.06695381213326,0.1193304618786674,3,test,"gateway_credit_card/
drop3-boundaries",11.93304618786674
RHF,10,True,drop3,gateway_credit_card,drop3-one,0,50,20,3744.0,12606.0,3744.0,22.0,99.41582580987786,77.10091743119266,50.0,81.27858421157288,66.53634263373024,87.55027913788297,92.72135329627228,88.25837162053526,0.617454995848294,0.9985953019310648,347.22978421781664,2.1509214033666666,1000,349.3807056211833,99.68477649082472,0.0031522350917528,3,train,"gateway_credit_card/
drop3-one",0.31522350917528
RHF,10,True,drop3,gateway_credit_card,drop3-one,1,50,20,3774.0,12704.0,3774.0,22.0,99.4204425711275,77.09673504066026,50.0,81.27651178849759,66.53737658674189,87.54993728456576,92.72333031198733,88.25858880589388,0.6174650611250464,0.9990031775173732,292.7256353634833,2.8979411529166668,1000,295.62357651639996,99.6822550590113,0.0031774494098871,4,train,"gateway_credit_card/
drop3-one",0.31774494098871003
RHF,10,True,drop3,gateway_credit_card,drop3-one,2,50,20,766.0,1288815.0,766.0,183.0,80.71654373024236,99.94060086183032,50.0,99.92646432086042,61.749294639258366,89.81569951790513,86.48376086971874,90.32857229603634,0.6349576469460558,0.5425176947144786,347.22978421781664,2.1509214033666666,1000,349.3807056211833,99.68477649082472,0.0031522350917528,3,test,"gateway_credit_card/
drop3-one",0.31522350917528
RHF,10,True,drop3,gateway_credit_card,drop3-one,3,50,20,741.0,1291142.0,741.0,178.0,80.63112078346029,99.94264186462706,50.0,99.92891409512052,61.72428154935444,89.76907723489676,86.42457710781031,90.28688132404368,0.6346319780696625,0.543234023578035,292.7256353634833,2.8979411529166668,1000,295.62357651639996,99.6822550590113,0.0031774494098871,4,test,"gateway_credit_card/
drop3-one",0.31774494098871003
RHF,10,True,drop3,pageblocks,drop3-boundaries,0,50,20,437.0,222.0,437.0,0.0,100.0,33.68740515933232,50.0,60.12773722627737,66.66666666666667,58.04085212962704,80.10622154779969,66.84370257966616,0.41041080126704954,0.994343891402715,2.518529968316667,0.0128529558,1000,2.531382924116667,84.84710178000913,0.1515289821999087,1,train,"pageblocks/
drop3-boundaries",15.15289821999087
RHF,10,True,drop3,pageblocks,drop3-boundaries,1,50,20,449.0,222.0,449.0,0.0,100.0,33.084947839046194,50.0,59.910714285714285,66.66666666666667,57.51951654790415,79.92548435171386,66.5424739195231,0.4067244020159486,0.9955849889624724,1.3653141885333333,0.01294153575,1000,1.3782557242833333,84.61012311901504,0.1538987688098495,2,train,"pageblocks/
drop3-boundaries",15.389876880984952
RHF,10,True,drop3,pageblocks,drop3-boundaries,2,50,20,454.0,226.0,454.0,3.0,99.34354485776804,33.23529411764706,50.0,59.80650835532102,66.52014652014651,57.46052498922704,79.51106963573174,66.28941948770755,0.39827907892032666,0.9890829694323144,2.582975401583333,0.0135755640333333,1000,2.5965509656166663,84.40054495912807,0.1559945504087193,3,train,"pageblocks/
drop3-boundaries",15.599455040871929
