tipo,tp,fn,tn,fp,TPR,SPC,PPV,ACC,F1,MGEO,PEXC,MCC,areaRoc,trees,impurity,depth,bins
train,3522,19,4865577,6,99.46342841,99.99987668,99.82993197,99.99948656,99.64634319,99.73129186,0.994633051,0.99646255,0.739771448,100,gini,30,32
test,337,842,1621699,7,28.58354538,99.99956836,97.96511628,99.94768576,44.25476034,53.46346603,0.285831137,0.52902408,0.642915569,100,entropy,10,32
train,1027,2509,4866602,12,29.04411765,99.99975342,98.84504331,99.94823568,44.89617486,53.89252827,0.290438711,0.535662776,0.642915569,100,entropy,10,32
test,549,616,1623374,15,47.12446352,99.99907601,97.34042553,99.96115857,63.50491614,68.64694319,0.471235395,0.67714385,0.735617698,100,entropy,20,32
train,2641,909,4864923,8,74.3943662,99.99983556,99.69799924,99.98116456,85.2072915,86.25209787,0.743942018,0.861136649,0.735617698,100,entropy,20,32
test,573,638,1623686,20,47.31626755,99.99876825,96.62731872,99.95950562,63.52549889,68.78639744,0.473150358,0.676022678,0.736575179,100,entropy,30,32
train,3476,28,4864607,7,99.20091324,99.9998561,99.79902383,99.99928104,99.4990697,99.59958358,0.992007693,0.9949916,0.736575179,100,entropy,30,32
test,361,773,1623212,5,31.83421517,99.99969197,98.63387978,99.95210395,48.13333333,56.42173084,0.318339071,0.560213041,0.659169536,100,gini,10,32
train,1121,2460,4865090,13,31.304105,99.99973279,98.85361552,99.94920599,47.55037116,55.94999674,0.313038378,0.556139864,0.659169536,100,gini,10,32
test,531,613,1620069,17,46.41608392,99.99895067,96.89781022,99.96114062,62.76595745,68.12899299,0.464150346,0.67050426,0.732075173,100,gini,20,32
train,2713,858,4868229,5,75.97311677,99.99989729,99.81604121,99.98228583,86.2776276,87.16251416,0.759730141,0.870746045,0.732075173,100,gini,20,32
test,547,593,1621322,16,47.98245614,99.99901316,97.15808171,99.96246482,64.23957722,69.26902817,0.479814693,0.682644361,0.739907347,100,gini,30,32
train,3546,29,4866975,7,99.18881119,99.99985617,99.80298339,99.99926086,99.49494949,99.59350809,0.991886674,0.994950542,0.739907347,100,gini,30,32
test,306,910,1621171,6,25.16447368,99.9996299,98.07692308,99.94354019,40.05235602,50.16411123,0.251641036,0.496649386,0.625820518,100,entropy,10,32
train,973,2526,4867126,17,27.80794513,99.99965072,98.28282828,99.94778922,43.35041212,52.73314707,0.278075958,0.522643925,0.625820518,100,entropy,10,32
test,600,567,1623715,16,51.41388175,99.99901462,97.4025974,99.96412082,67.3022995,71.70312066,0.514128964,0.707527734,0.757064482,100,entropy,20,32
train,2644,904,4864584,5,74.52085682,99.99989722,99.81124953,99.98132756,85.33161207,86.32541933,0.74520754,0.862358684,0.757064482,100,entropy,20,32
test,608,599,1621747,11,50.37282519,99.99932172,98.22294023,99.96241447,66.59364732,70.97357503,0.503721469,0.703266702,0.751860735,100,entropy,30,32
train,3470,38,4866555,7,98.91676169,99.99985616,99.79867702,99.99907599,99.35576235,99.45683456,0.989166178,0.993562799,0.751860735,100,entropy,30,32
test,331,833,1621197,6,28.43642612,99.9996299,98.21958457,99.94828544,44.10393071,53.32571694,0.28436056,0.528348111,0.64218028,100,gini,10,32
train,1069,2482,4867109,8,30.104196,99.99983563,99.25719591,99.94887765,46.19706137,54.86724571,0.301040316,0.546489468,0.64218028,100,gini,10,32
test,565,637,1623256,13,47.00499168,99.99919915,97.75086505,99.95998697,63.48314607,68.55991193,0.470041908,0.677706167,0.735020954,100,gini,20,32
train,2662,851,4865046,5,75.77569029,99.99989723,99.81252343,99.98241781,86.14886731,87.04918863,0.757755875,0.869599181,0.735020954,100,gini,20,32
test,571,577,1621181,22,49.73867596,99.99864298,96.29005059,99.96307827,65.59448593,70.52517352,0.497373189,0.691913244,0.748686595,100,gini,30,32
train,3532,35,4867111,6,99.01878329,99.99987672,99.83041266,99.99915823,99.42294159,99.50812089,0.9901866,0.994233498,0.748686595,100,gini,30,32
test,318,870,1622210,2,26.76767677,99.99987671,99.375,99.94628557,42.17506631,51.73745622,0.267675535,0.515615248,0.633837767,100,entropy,10,32
train,996,2531,4866091,17,28.23929685,99.99965064,98.32181639,99.94767575,43.87665198,53.14056661,0.282389475,0.52678616,0.633837767,100,entropy,10,32
test,551,600,1622913,14,47.87141616,99.99913736,97.52212389,99.96219393,64.21911422,69.18887425,0.478705535,0.683130215,0.739352768,100,entropy,20,32
train,2668,896,4865386,7,74.85970819,99.99985613,99.73831776,99.98145393,85.52652669,86.52144271,0.748595643,0.864001659,0.739352768,100,entropy,20,32
test,551,605,1622348,28,47.66435986,99.99827414,95.16407599,99.96101093,63.51585014,69.0387842,0.47662634,0.673349372,0.73831317,100,entropy,30,32
train,3531,28,4865941,3,99.21326215,99.99993835,99.91511036,99.99936338,99.56294939,99.60582362,0.992132005,0.995632502,0.73831317,100,entropy,30,32
test,349,841,1621591,10,29.32773109,99.99938333,97.21448468,99.94755948,45.06132989,54.15491689,0.293271144,0.533807093,0.646635572,100,gini,10,32
train,1126,2399,4866706,13,31.94326241,99.99973288,98.85864794,99.95047476,48.28473413,56.51829534,0.319429953,0.561806684,0.646635572,100,gini,10,32
test,561,569,1619910,12,49.6460177,99.99925922,97.90575916,99.96415908,65.88373459,70.45966927,0.496452769,0.69705203,0.748226385,100,gini,20,32
train,2736,849,4868391,7,76.31799163,99.99985622,99.74480496,99.98243015,86.47281922,87.3601064,0.763178478,0.872409203,0.748226385,100,gini,20,32
test,623,625,1623479,12,49.91987179,99.99926085,98.11023622,99.9607937,66.17100372,70.65373508,0.499191326,0.699689708,0.749595663,100,gini,30,32
train,3432,35,4864820,9,98.99048168,99.999815,99.73844813,99.99909619,99.36305732,99.49386843,0.989902967,0.993633099,0.749595663,100,gini,30,32
test,314,870,1622371,4,26.52027027,99.99975345,98.74213836,99.94616765,41.81091877,51.49777168,0.265200237,0.511587966,0.632600119,100,entropy,10,32
train,997,2534,4865931,14,28.2356273,99.99971229,98.61523244,99.94767404,43.90136504,53.1371302,0.282353396,0.527538145,0.632600119,100,entropy,10,32
test,575,608,1622678,13,48.60524091,99.99919886,97.78911565,99.96175812,64.93506494,69.71717975,0.486044398,0.689286929,0.743022199,100,entropy,20,32
train,2616,916,4865624,5,74.06568516,99.99989724,99.80923312,99.98108504,85.03169186,86.06137871,0.740655824,0.859711282,0.743022199,100,entropy,20,32
test,594,548,1622811,34,52.01401051,99.99790491,94.58598726,99.96416227,67.11864407,72.11998389,0.520119154,0.701273313,0.760059577,100,entropy,30,32
train,3537,36,4865469,6,98.99244332,99.99987668,99.83065199,99.99913741,99.40978078,99.49488492,0.9899232,0.994102339,0.760059577,100,entropy,30,32
test,349,800,1620048,6,30.37423847,99.99962964,98.30985915,99.95028383,46.40957447,55.11272628,0.303738681,0.546310492,0.651869341,100,gini,10,32
train,1171,2395,4868255,11,32.83791363,99.99977405,99.06937394,99.95061406,49.32603201,57.30430999,0.328376877,0.570227539,0.651869341,100,gini,10,32
test,563,615,1622547,24,47.79286927,99.99852087,95.91141397,99.96064663,63.79603399,69.13187568,0.477913901,0.676899478,0.738956951,100,gini,20,32
train,2683,854,4865743,6,75.85524456,99.99987669,99.77686872,99.98233827,86.18695792,87.09486266,0.758551212,0.869899727,0.738956951,100,gini,20,32
test,563,612,1624400,16,47.91489362,99.99901503,97.23661485,99.9613679,64.19612315,69.22024391,0.479139086,0.682435476,0.739569543,100,gini,30,32
train,3502,38,4863898,6,98.92655367,99.99987664,99.82896237,99.99909603,99.37570942,99.46176735,0.989264303,0.993762829,0.739569543,100,gini,30,32
test,331,861,1623473,5,27.76845638,99.99969202,98.51190476,99.94669687,43.32460733,52.69570272,0.277681484,0.522878696,0.638840742,100,entropy,10,32
train,1035,2488,4864828,14,29.37837071,99.99971222,98.66539561,99.94860698,45.27559055,54.20173997,0.293780829,0.538247013,0.638840742,100,entropy,10,32
test,571,589,1621783,14,49.22413793,99.99913676,97.60683761,99.9628456,65.44412607,70.15961303,0.492232747,0.693018119,0.746116373,100,entropy,20,32
train,2627,928,4866516,7,73.89592124,99.99985616,99.7342445,99.98080113,84.8925513,85.96267501,0.738957774,0.858401461,0.746116373,100,entropy,20,32
test,610,621,1623091,16,49.55320877,99.99901424,97.44408946,99.96078402,65.69736134,70.39369311,0.49552223,0.694742837,0.747761115,100,entropy,30,32
train,3447,37,4865208,5,98.9380023,99.99989723,99.85515643,99.99913735,99.39446367,99.4675327,0.989378995,0.993950914,0.747761115,100,entropy,30,32
test,353,824,1621805,9,29.99150382,99.99944507,97.51381215,99.94867501,45.87394412,54.76434733,0.299909489,0.54064857,0.649954744,100,gini,10,128
train,1147,2391,4866500,6,32.41944601,99.99987671,99.47961839,99.95078073,48.90215306,56.9380418,0.324193227,0.567756093,0.649954744,100,gini,10,128
test,566,622,1619901,11,47.64309764,99.99932095,98.09358752,99.96095244,64.13597734,69.02374528,0.476424186,0.683490096,0.738212093,100,gini,20,128
train,2617,910,4868406,2,74.19903601,99.99995892,99.92363498,99.98128054,85.16108038,86.13884462,0.741989949,0.860978898,0.738212093,100,gini,20,128
test,580,616,1620861,15,48.49498328,99.99907457,97.4789916,99.96109914,64.76828587,69.63801727,0.484940579,0.687408871,0.742470289,100,gini,30,128
train,3500,19,4867443,1,99.46007388,99.99997946,99.97143673,99.9995894,99.71509972,99.72966131,0.994600533,0.997152225,0.742470289,100,gini,30,128
test,371,837,1622300,7,30.71192053,99.99956852,98.14814815,99.94801403,46.78436318,55.41821723,0.30711489,0.548879958,0.653557445,100,entropy,10,128
train,1055,2452,4865996,17,30.08269176,99.99965064,98.4141791,99.94929685,46.07993012,54.8475949,0.300823424,0.543968191,0.653557445,100,entropy,10,128
test,595,643,1621281,19,48.06138934,99.9988281,96.90553746,99.95919972,64.25485961,69.32591587,0.480602174,0.682304616,0.740301087,100,entropy,20,128
train,2684,793,4867017,3,77.19298246,99.99993836,99.88835132,99.9836567,87.08630759,87.85950994,0.771929208,0.878032805,0.740301087,100,entropy,20,128
test,527,564,1623115,19,48.30430797,99.99882943,96.52014652,99.96410596,64.38607208,69.50089391,0.483031374,0.682682067,0.741515687,100,entropy,30,128
train,3610,14,4865183,3,99.61368653,99.99993834,99.91696651,99.99965084,99.76509603,99.80662559,0.996136249,0.997650367,0.741515687,100,entropy,30,128
test,369,789,1622448,3,31.86528497,99.99981509,99.19354839,99.95121978,48.23529412,56.44929234,0.318651001,0.56207326,0.6593255,100,gini,10,128
train,1155,2402,4865860,9,32.47118358,99.99981504,99.22680412,99.95048698,48.93031137,56.98343928,0.324709986,0.567484916,0.6593255,100,gini,10,128
test,543,615,1621391,15,46.89119171,99.99907488,97.31182796,99.96117256,63.28671329,68.47682667,0.468902666,0.675366542,0.734451333,100,gini,20,128
train,2627,930,4866911,3,73.85437166,99.99993836,99.88593156,99.98084374,84.91999353,85.93853975,0.7385431,0.858812877,0.734451333,100,gini,20,128
test,552,592,1621472,25,48.25174825,99.99845821,95.66724437,99.96197557,64.14875073,69.46294286,0.482502065,0.679279274,0.741251032,100,gini,30,128
train,3551,20,4866821,2,99.43993279,99.99995891,99.94370954,99.99954829,99.69118473,99.71955271,0.994398917,0.996912774,0.741251032,100,gini,30,128
test,353,880,1623153,7,28.62935929,99.99956874,98.05555556,99.94539499,44.31889517,53.50629479,0.28628928,0.529686148,0.64314464,100,entropy,10,128
train,978,2504,4865148,12,28.08730615,99.99975335,98.78787879,99.94832235,43.73881932,52.99739321,0.280870595,0.526613348,0.64314464,100,entropy,10,128
test,587,596,1621793,22,49.61961116,99.9986435,96.38752053,99.96192232,65.51339286,70.44071129,0.496182547,0.69143024,0.748091273,100,entropy,20,128
train,2714,818,4866503,2,76.8403171,99.9999589,99.9263623,99.98316235,86.87580026,87.65859086,0.76840276,0.876189356,0.748091273,100,entropy,20,128
test,561,617,1621475,18,47.62308998,99.99888991,96.89119171,99.96086699,63.85885031,69.00910181,0.476219799,0.67914203,0.738109899,100,entropy,30,128
train,3531,6,4866825,2,99.83036472,99.99995891,99.94339089,99.99983574,99.88684583,99.91512583,0.998303236,0.998867796,0.738109899,100,entropy,30,128
test,360,793,1621502,6,31.22289679,99.99962997,98.36065574,99.95075989,47.399605,55.87734895,0.312225268,0.554034476,0.656112634,100,gini,10,128
train,1207,2355,4866805,7,33.88545761,99.99985617,99.42339374,99.9515027,50.54438861,58.21117493,0.338853138,0.580289067,0.656112634,100,gini,10,128
test,603,577,1621489,16,51.10169492,99.99901326,97.41518578,99.96345563,67.03724291,71.48509682,0.511007082,0.705419537,0.755503541,100,gini,20,128
train,2663,872,4866811,4,75.33239038,99.99991781,99.85001875,99.98201361,85.87552402,86.79419823,0.753323082,0.867212943,0.755503541,100,gini,20,128
test,556,597,1621102,14,48.22202949,99.9991364,97.54385965,99.9623367,64.53859547,69.44178356,0.482211659,0.68570427,0.741105829,100,gini,30,128
train,3543,19,4867201,3,99.4665918,99.99993836,99.91539763,99.99954833,99.69048959,99.73290856,0.994665302,0.996905165,0.741105829,100,gini,30,128
test,315,847,1619730,11,27.10843373,99.99932088,96.62576687,99.94706654,42.33870968,52.06558329,0.271077546,0.511653279,0.635538773,100,entropy,10,128
train,1038,2515,4868565,14,29.2147481,99.99971244,98.66920152,99.94809254,45.08143322,54.0505912,0.292144605,0.536754983,0.635538773,100,entropy,10,128
test,558,603,1620305,17,48.0620155,99.99895083,97.04347826,99.9617634,64.28571429,69.32641001,0.480609663,0.682804175,0.740304832,100,entropy,20,128
train,2776,778,4867994,4,78.10917276,99.99991783,99.85611511,99.98394762,87.65393117,88.37935765,0.781090906,0.883086757,0.740304832,100,entropy,20,128
test,601,586,1618538,23,50.63184499,99.99857898,96.31410256,99.96240156,66.37217007,71.15555179,0.50630424,0.698182742,0.75315212,100,entropy,30,128
train,3513,15,4869757,2,99.57482993,99.99995893,99.943101,99.99965116,99.75862559,99.78716803,0.995747889,0.997586212,0.75315212,100,entropy,30,128
test,364,855,1623184,3,29.86054143,99.99981518,99.18256131,99.94718069,45.90163934,54.64474928,0.298603566,0.544063839,0.649301783,100,gini,10,128
train,1182,2314,4865124,9,33.81006865,99.99981501,99.24433249,99.95228636,50.43737999,58.14637229,0.338098837,0.579122785,0.649301783,100,gini,10,128
test,549,593,1622260,11,48.07355517,99.99932194,98.03571429,99.96279443,64.51233843,69.33486078,0.480728771,0.686374696,0.740364386,100,gini,20,128
train,2697,876,4866047,2,75.48278757,99.9999589,99.92589848,99.98196985,86.00127551,86.88081293,0.754827465,0.868407891,0.740364386,100,gini,20,128
test,560,558,1621980,20,50.08944544,99.99876695,96.55172414,99.96438953,65.95995289,70.773461,0.500882124,0.695297109,0.750441062,100,gini,30,128
train,3571,26,4866317,3,99.27717542,99.99993835,99.91606044,99.99940451,99.59559336,99.63790153,0.992771138,0.995958084,0.750441062,100,gini,30,128
test,299,819,1623213,9,26.74418605,99.99944555,97.07792208,99.94902545,41.93548387,51.71463793,0.267436316,0.50939842,0.633718158,100,entropy,10,128
train,1048,2549,4865086,12,29.1353906,99.99975335,98.86792453,99.94739864,45.00751557,53.97714214,0.291351439,0.536563651,0.633718158,100,entropy,10,128
test,603,564,1624142,13,51.67095116,99.99919958,97.88961039,99.96449934,67.63881099,71.88222143,0.516701507,0.711068017,0.758350754,100,entropy,20,128
train,2693,855,4864162,3,75.90191657,99.99993832,99.88872404,99.98237365,86.25880846,87.12167914,0.759018549,0.870655242,0.758350754,100,entropy,20,128
test,616,595,1624830,18,50.86705202,99.9988922,97.16088328,99.96230149,66.77506775,71.32074629,0.508659442,0.702873963,0.754329721,100,entropy,30,128
train,3490,14,4863469,3,99.60045662,99.99993832,99.91411394,99.99965071,99.75703873,99.79999759,0.996003949,0.997569874,0.754329721,100,entropy,30,128
test,359,843,1623692,1,29.86688852,99.99993841,99.72222222,99.94805818,45.96670935,54.65059023,0.298668269,0.545603932,0.649334135,100,gini,10,128
train,1145,2368,4864615,12,32.59322516,99.99975332,98.96283492,99.95111069,49.03640257,57.09040617,0.325929785,0.56779466,0.649334135,100,gini,10,128
test,543,641,1622702,13,45.86148649,99.99919887,97.6618705,99.95972656,62.4137931,67.72083806,0.458606854,0.669106078,0.729303427,100,gini,20,128
train,2700,831,4865603,2,76.46559048,99.9999589,99.92598075,99.98289224,86.63564897,87.44458763,0.764655494,0.87404744,0.729303427,100,gini,20,128
test,603,610,1622087,15,49.71145919,99.99907527,97.57281553,99.96149854,65.86564719,70.50602775,0.497105345,0.69631373,0.748552672,100,gini,30,128
train,3475,27,4866214,4,99.22901199,99.9999178,99.88502443,99.99936341,99.55593754,99.61371915,0.992289298,0.995561601,0.748552672,100,gini,30,128
test,352,856,1622337,13,29.13907285,99.99919869,96.43835616,99.94647558,44.75524476,53.98040325,0.291382715,0.529953808,0.645691358,100,entropy,10,128
train,1047,2460,4865956,14,29.85457656,99.99971229,98.6804901,99.94919372,45.84063047,54.63926305,0.298542888,0.54263499,0.645691358,100,entropy,10,128
test,579,619,1623743,14,48.33055092,99.9991378,97.6391231,99.96104508,64.65661642,69.51987789,0.483296887,0.686806138,0.741648444,100,entropy,20,128
train,2704,813,4864559,4,76.88370771,99.99991777,99.85228951,99.9832172,86.87550201,87.6833191,0.768836255,0.87611194,0.741648444,100,entropy,20,128
test,582,590,1622796,19,49.65870307,99.99882919,96.83860233,99.9624997,65.65143824,70.46851897,0.496575323,0.693322528,0.748287661,100,entropy,30,128
train,3533,10,4865500,5,99.71775332,99.99989724,99.85867722,99.99969193,99.78816551,99.85872563,0.997176506,0.997880363,0.748287661,100,entropy,30,128
test,344,834,1621307,4,29.20203735,99.99975329,98.85057471,99.94835096,45.08519004,54.03884279,0.292017906,0.537132425,0.646008953,100,gini,10,64
train,1199,2338,4866994,15,33.89878428,99.9996918,98.76441516,99.95168919,50.47358451,58.22257277,0.338984761,0.578475197,0.646008953,100,gini,10,64
test,616,614,1621852,24,50.08130081,99.99852023,96.25,99.96069265,65.88235294,70.76761952,0.50079821,0.69413886,0.750399105,100,gini,20,64
train,2663,822,4866441,3,76.41319943,99.99993835,99.88747187,99.9830593,86.58754674,87.41461681,0.764131378,0.873580257,0.750399105,100,gini,20,64
test,606,585,1623756,14,50.88161209,99.99913781,97.74193548,99.96313758,66.92435119,71.3310405,0.508807499,0.705078047,0.754403749,100,gini,30,64
train,3502,22,4864548,2,99.37570942,99.99995889,99.94292237,99.99950699,99.65850882,99.68734552,0.993756683,0.996586663,0.754403749,100,gini,30,64
test,373,841,1622446,6,30.72487644,99.99963019,98.41688654,99.9478341,46.82988073,55.42992226,0.307245066,0.549747078,0.653622533,100,entropy,10,64
train,999,2502,4865856,12,28.53470437,99.99975338,98.81305638,99.94837113,44.28191489,53.41781912,0.285344578,0.530858786,0.653622533,100,entropy,10,64
test,620,604,1622997,13,50.65359477,99.99919902,97.94628752,99.96201286,66.77436726,71.17105384,0.506527938,0.704227858,0.753263969,100,entropy,20,64
train,2671,820,4865305,5,76.51102836,99.99989723,99.81315396,99.98305538,86.62234474,87.47053774,0.765109256,0.87381391,0.753263969,100,entropy,20,64
test,582,624,1622123,19,48.25870647,99.99882871,96.83860233,99.9603905,64.41615938,69.46807988,0.482575352,0.683471769,0.741287676,100,entropy,30,64
train,3495,14,4866174,4,99.60102593,99.9999178,99.88568162,99.99963037,99.74315068,99.80027258,0.996009437,0.997430674,0.741287676,100,entropy,30,64
test,352,780,1622001,4,31.09540636,99.99975339,98.87640449,99.95169847,47.31182796,55.76318649,0.310951598,0.554353947,0.655475799,100,gini,10,64
train,1194,2389,4866300,15,33.32403014,99.99969176,98.75930521,99.95063552,49.83305509,57.72688059,0.333237219,0.573532255,0.655475799,100,gini,10,64
test,584,569,1622963,17,50.65047702,99.99895254,97.17138103,99.96391921,66.59064994,71.16877579,0.506494296,0.701419982,0.753247148,100,gini,20,64
train,2700,862,4865335,5,75.8001123,99.99989723,99.81515712,99.98219311,86.16562949,87.06321519,0.758000095,0.869749799,0.753247148,100,gini,20,64
test,576,609,1623878,15,48.60759494,99.99907629,97.46192893,99.96160184,64.86486486,69.71882525,0.486066712,0.688148075,0.743033356,100,gini,30,64
train,3498,32,4864421,6,99.09348442,99.99987666,99.82876712,99.99921939,99.45976685,99.54564892,0.990933611,0.994600567,0.743033356,100,gini,30,64
test,322,833,1622517,6,27.87878788,99.99963021,98.17073171,99.94832719,43.42548887,52.80026968,0.278784181,0.52301187,0.63939209,100,entropy,10,64
train,1081,2479,4865783,14,30.36516854,99.99971228,98.72146119,99.94880228,46.44468314,55.10451993,0.303648808,0.547368173,0.63939209,100,entropy,10,64
test,530,633,1620675,13,45.57179708,99.99919787,97.60589319,99.96016897,62.13364596,67.50661563,0.455709949,0.666799704,0.727854975,100,entropy,20,64
train,2705,847,4867628,4,76.15427928,99.99991782,99.85234404,99.98252991,86.40792206,87.26638339,0.761541971,0.871943243,0.727854975,100,entropy,20,64
test,594,591,1622720,19,50.12658228,99.99882914,96.9004894,99.96243667,66.07341491,70.79971424,0.501254114,0.696803558,0.750627057,100,entropy,30,64
train,3517,13,4865577,4,99.63172805,99.99991779,99.88639591,99.99965086,99.75889945,99.81565315,0.996316458,0.997588061,0.750627057,100,entropy,30,64
test,342,832,1621381,6,29.13117547,99.99962995,98.27586207,99.94835325,44.94086728,53.97320415,0.291308054,0.534916905,0.645654027,100,gini,10,64
train,1153,2388,4866925,8,32.56142333,99.99983563,99.31093885,99.95080561,49.04296044,57.06257075,0.32561259,0.568514937,0.645654027,100,gini,10,64
test,575,623,1622056,18,47.9966611,99.99889031,96.96458685,99.96051186,64.20993858,69.27923822,0.479955514,0.68205763,0.739977757,100,gini,20,64
train,2705,812,4866240,6,76.91214103,99.9998767,99.77867945,99.98320247,86.8657675,87.69951322,0.769120177,0.875950706,0.739977757,100,gini,20,64
test,599,593,1622078,24,50.25167785,99.99852044,96.14767255,99.96199087,66.00550964,70.88789343,0.502501983,0.694953468,0.751250991,100,gini,30,64
train,3498,25,4866215,3,99.29037752,99.99993835,99.9143102,99.99942502,99.60136674,99.64452635,0.992903159,0.996015683,0.751250991,100,gini,30,64
test,346,850,1621369,6,28.92976589,99.99962994,98.29545455,99.94724422,44.70284238,53.78629828,0.289293958,0.533114649,0.644646979,100,entropy,10,64
train,1072,2447,4866928,17,30.46319977,99.9996507,98.4389348,99.94940934,46.52777778,55.19338128,0.304628505,0.547466867,0.644646979,100,entropy,10,64
test,565,617,1622471,11,47.80033841,99.99932203,98.09027778,99.96132205,64.27758817,69.13755444,0.477996604,0.684606815,0.738998302,100,entropy,20,64
train,2685,848,4865834,4,75.99773564,99.99991779,99.85124582,99.98250287,86.30665381,87.17664433,0.759976534,0.871041684,0.738998302,100,entropy,20,64
test,571,564,1621612,18,50.30837004,99.99889001,96.94397284,99.96413529,66.2412993,70.92799985,0.5030726,0.698228943,0.7515363,100,entropy,30,64
train,3566,14,4866685,5,99.60893855,99.99989726,99.8599832,99.99960988,99.73430289,99.80422647,0.996088358,0.997341868,0.7515363,100,entropy,30,64
test,343,824,1620945,7,29.3916024,99.99956816,98,99.94877071,45.22083059,54.21390548,0.293911706,0.536548356,0.646955853,100,gini,10,64
train,1162,2386,4867356,12,32.75084555,99.99975346,98.97785349,99.95076901,49.21643371,57.22828392,0.32750599,0.569208163,0.646955853,100,gini,10,64
test,537,584,1621808,16,47.90365745,99.99901346,97.10669078,99.96303017,64.15770609,69.21212673,0.479026709,0.681905091,0.739513355,100,gini,20,64
train,2722,872,4866494,2,75.73734001,99.9999589,99.92657856,99.98205372,86.16650839,87.02718477,0.757372989,0.869874261,0.739513355,100,gini,20,64
test,576,604,1622858,11,48.81355932,99.99932219,98.12606474,99.96213168,65.19524618,69.86646439,0.488128815,0.69195375,0.744064408,100,gini,30,64
train,3505,30,4865446,5,99.15134371,99.99989723,99.85754986,99.99928116,99.50319375,99.57471658,0.991512409,0.995034615,0.744064408,100,gini,30,64
test,331,803,1620906,9,29.18871252,99.99944476,97.35294118,99.94993986,44.91180461,54.02642914,0.291881573,0.532926607,0.645940786,100,entropy,10,64
train,1046,2535,4867390,15,29.20971796,99.99969183,98.5862394,99.9476492,45.06678156,54.04593226,0.292094098,0.53648163,0.645940786,100,entropy,10,64
test,580,587,1620623,13,49.70008569,99.99919785,97.80775717,99.96300414,65.90909091,70.49800495,0.496992835,0.697077899,0.748496418,100,entropy,20,64
train,2699,849,4867681,3,76.07102593,99.99993837,99.88897113,99.98250956,86.368,87.21867865,0.760709643,0.871626284,0.748496418,100,entropy,20,64
test,604,578,1620924,29,51.0998308,99.99821093,95.41864139,99.96258018,66.55647383,71.4835062,0.510980417,0.698132099,0.755490209,100,entropy,30,64
train,3517,16,4867363,4,99.54712709,99.99991782,99.88639591,99.9995894,99.71647292,99.7732656,0.995470449,0.99716412,0.755490209,100,entropy,30,64
test,357,793,1622615,6,31.04347826,99.99963023,98.34710744,99.95079355,47.19101124,55.71657157,0.310431085,0.552402348,0.655215542,100,gini,10,64
train,1125,2440,4865689,10,31.55680224,99.99979448,99.11894273,99.94968439,47.87234043,56.17538374,0.315565967,0.559131007,0.655215542,100,gini,10,64
test,580,601,1623180,13,49.11092295,99.99919911,97.80775717,99.96220082,65.38895152,70.07890526,0.491101221,0.692930964,0.74555061,100,gini,20,64
train,2685,849,4865121,6,75.9762309,99.99987667,99.77703456,99.9824387,86.26506024,87.16429154,0.759761076,0.870594343,0.74555061,100,gini,20,64
test,552,571,1620234,13,49.15405165,99.99919765,97.69911504,99.96398108,65.4028436,70.10966928,0.491532493,0.692856213,0.745766247,100,gini,30,64
train,3562,30,4868069,4,99.16481069,99.99991783,99.8878295,99.99930209,99.52500699,99.58148885,0.991647285,0.995253153,0.745766247,100,gini,30,64
test,333,881,1620624,5,27.42998353,99.99969148,98.52071006,99.94537079,42.91237113,52.37356098,0.27429675,0.519701909,0.637148375,100,entropy,10,64
train,1059,2442,4867675,16,30.24850043,99.9996713,98.51162791,99.94954007,46.28496503,54.99854635,0.302481717,0.545736193,0.637148375,100,entropy,10,64
test,596,565,1623331,13,51.33505599,99.99919918,97.86535304,99.96441993,67.34463277,71.64819948,0.513342552,0.708664867,0.756671276,100,entropy,20,64
train,2712,842,4864972,4,76.30838492,99.99991778,99.85272459,99.98262309,86.50717703,87.35463478,0.763083027,0.8728271,0.756671276,100,entropy,20,64
test,611,577,1622367,21,51.43097643,99.99870561,96.67721519,99.96316772,67.14285714,71.71492921,0.51429682,0.704999998,0.75714841,100,entropy,30,64
train,3505,22,4865928,4,99.37624043,99.9999178,99.88600741,99.99946606,99.63047186,99.68759137,0.993761582,0.996305312,0.75714841,100,entropy,30,64
